feature	pForward	zForward	probForward	pReverse	zReverse	probReverse
Neurosynth_TFIDF__skin	0.4028540476327663	0.8365349069527225	0.15666959090932503	1.6997800291144194e-06	4.7861889951594225	0.7005577593197309
Neurosynth_TFIDF__traits	0.0011957178492849022	3.239899620495413	0.15459241134610402	1.925468902371701e-08	5.618567752344433	0.698155326504791
Neurosynth_TFIDF__orbitofrontal cortex	7.064596415666696e-83	19.285830760480625	0.14866673834740068	6.125521770488142e-22	9.627407787099783	0.697932837228044
Neurosynth_TFIDF__negative emotional	0.05273410825638422	-1.937091919075877	0.156107807697378	0.0004756620509704985	3.4941004272062783	0.6976645991995324
Neurosynth_TFIDF__emotion regulation	7.649752010039034e-05	3.9551160183303047	0.15387481840998812	5.5630899586199595e-09	5.829388359443955	0.6972385118067405
Neurosynth_TFIDF__bodily	0.029999102506290502	-2.1701022272681505	0.15546614203027925	0.0007922036525070364	3.355504508367528	0.6962765092564633
Neurosynth_TFIDF__masked	0.00047235096473938697	-3.4959648234624665	0.1554257271890342	0.005052240360569744	2.8036839456842695	0.6955612179740569
Neurosynth_TFIDF__memories	3.6844477290624824e-05	4.126425821262717	0.15205040072617781	9.224087601121124e-09	5.744412136259679	0.6936433544159804
Neurosynth_TFIDF__scenes	0.0022746995249880273	3.051804827316498	0.1519647063639442	9.45813167731015e-08	5.336838300412055	0.6926816128123814
Neurosynth_TFIDF__expression	7.02590992921283e-11	6.520103062053373	0.14998054755168358	1.3157830310193616e-10	6.425336291053491	0.6911465405181624
Neurosynth_TFIDF__responsive	0.40593394868444527	0.8310702433252354	0.1509894742156145	1.0740747989761552e-05	4.401697007742607	0.6890960003343504
Neurosynth_TFIDF__major depression	0.0005683637815108533	-3.446278740043718	0.15122365391709172	0.008709023313104096	2.623269967786486	0.6870360635054148
Neurosynth_TFIDF__allele	0.7884139616258032	0.26837073757191376	0.14949362053667042	4.756332137677856e-05	4.06728861009521	0.6855441167441004
Neurosynth_TFIDF__insula anterior	0.5182743593697252	-0.6460077144694053	0.14929530301150018	0.0002506615327311888	3.661583094289927	0.6844808842648329
Neurosynth_TFIDF__ofc	0.007343963974695006	2.680830793758676	0.1480905338668846	9.958881967175182e-07	4.892449212624681	0.6841867826214976
Neurosynth_TFIDF__autobiographical	0.6552394731995	-0.44649534663838913	0.14848884598673745	0.00022169955802884032	3.6929133743520515	0.682870155834183
Neurosynth_TFIDF__fusiform face	0.6552394731995	-0.44649534663838913	0.14848884598673745	0.00022169955802884032	3.6929133743520515	0.682870155834183
Neurosynth_TFIDF__substantia	0.00019509342023223166	-3.725286622593907	0.14870394280410368	0.016421942475788005	2.3994004941927605	0.6815646541724005
Neurosynth_TFIDF__viewing	6.244737947448536e-27	10.745169108455961	0.14421691821168542	2.457487678364848e-12	7.005702979089953	0.6814189309238686
Neurosynth_TFIDF__appraisal	0.0017354296813590756	-3.132130078181402	0.14850621777373368	0.009282507586011029	2.6014703977061373	0.6813888179729385
Neurosynth_TFIDF__reappraisal	0.004151689628903914	-2.866400258070863	0.14842089280291526	0.006862484557138979	2.7034447985908105	0.6813299232736574
Neurosynth_TFIDF__medial temporal	3.2230040647729176e-25	10.374973910784234	0.14358125145778566	8.159136157746044e-12	6.835724941756172	0.6796689561306505
Neurosynth_TFIDF__psychopathology	0.018123807507959225	-2.363078962933507	0.1472636815920398	0.004618329588503811	2.8325157158047714	0.6790540540540541
Neurosynth_TFIDF__craving	0.0006673334595810179	-3.402659683838556	0.1473374851305017	0.01450446889364757	2.4445208693960256	0.6787139057750761
Neurosynth_TFIDF__genotype	0.9324033223393375	-0.0848214726655941	0.14642193601919243	0.0002029206830483739	3.7153524082455656	0.6785798430226381
Neurosynth_TFIDF__distress	0.0018698663663727984	-3.110159036925414	0.1461595754206315	0.012817303344673688	2.4888055866293786	0.6762280816558391
Neurosynth_TFIDF__intense	0.0006994876483025533	-3.3897798812153344	0.14610622985943722	0.016964595516557636	2.3874741552340417	0.6759837153678085
Neurosynth_TFIDF__autonomic	0.09332411560073639	-1.6781177430782817	0.14550541518410187	0.0025996957185219624	3.0114892917766602	0.6755116169816452
Neurosynth_TFIDF__orbitofrontal	2.199391703182858e-115	22.832136795401922	0.13761746535575967	1.6685064365391465e-18	8.777700660726056	0.674565267985402
Neurosynth_TFIDF__matching task	0.00954830157372089	-2.5917720456532276	0.1452269211268704	0.008328366410242797	2.6384594334427804	0.6743800913078507
Neurosynth_TFIDF__hyperactivation	0.00954830157372089	-2.5917720456532276	0.1452269211268704	0.008328366410242797	2.6384594334427804	0.6743800913078507
Neurosynth_TFIDF__reward anticipation	0.004511985081667621	-2.8399553352319487	0.14513332135668983	0.01124796044515214	2.5348994565739633	0.674042914763161
Neurosynth_TFIDF__cortex hippocampus	0.00024088859261972405	-3.6717570849559977	0.14476512713535242	0.025850748276342216	2.228446603877505	0.6728319128371848
Neurosynth_TFIDF__motivational	0.31216017946796976	1.01069970254836	0.14332503908362132	8.414220565053245e-05	3.932285054008024	0.6722772746669196
Neurosynth_TFIDF__subgenual	0.14485101293533453	-1.457962016494915	0.14397711346135122	0.002630465315700307	3.0079151943421945	0.6721498384141786
Neurosynth_TFIDF__negative positive	0.009731003025535432	-2.5852442677094745	0.14423086547026853	0.009771030218269255	2.5838287305195506	0.672108395066012
Neurosynth_TFIDF__empathy	0.4101140359816127	0.8236929681019118	0.14324625019981843	0.00011478883945341165	3.8569964273230486	0.6719665216904966
Neurosynth_TFIDF__affect	1.259754416952765e-52	15.26746524857214	0.1383768950967554	2.1504416946762802e-13	7.339094234546714	0.6706321885247729
Neurosynth_TFIDF__memory encoding	0.5223750998701185	-0.6396885515041263	0.14302573609071428	0.0011030670835352285	3.2628273224816033	0.6704416532286572
Neurosynth_TFIDF__lesser	0.059167551974975675	-1.886946276220978	0.14289543990630948	0.0055662754011621286	2.772293907059617	0.6693857688933851
Neurosynth_TFIDF__watched	0.004731644953774789	-2.8247572434306054	0.14305854230655168	0.014994411661457525	2.4325140041442355	0.6692692327725402
Neurosynth_TFIDF__dysregulation	0.0020697203374783974	-3.0800410969559646	0.142837924377192	0.020055708642234077	2.3253040359921098	0.668629276111059
Neurosynth_TFIDF__regulation	1.2812663020410854e-45	14.176472750556535	0.13767860971747592	2.457487678364848e-12	7.005702979089953	0.6680285654822585
Neurosynth_TFIDF__autobiographical memory	0.0008041611687214335	-3.351358523952176	0.14258883367163622	0.025957704618078753	2.2268439544938623	0.6679211322915815
Neurosynth_TFIDF__subsequent memory	0.05953895576918572	-1.8841923957664188	0.14207416635421327	0.006467908647779455	2.7230662481445678	0.6674512942097893
Neurosynth_TFIDF__mesolimbic	0.0002731678563815334	-3.6395000765781167	0.1423058664314284	0.03461010490125394	2.1128909236849194	0.6671313786386014
Neurosynth_TFIDF__responsiveness	0.03525321911061782	-2.1054377678959337	0.14185967173344452	0.00838798371073544	2.63604002395841	0.6668180846515606
Neurosynth_TFIDF__positive negative	3.989927808387571e-06	4.611906338348696	0.13917969785316725	1.927802902088096e-06	4.760848958018685	0.6648417043561057
Neurosynth_TFIDF__exert	0.0002893320061227348	-3.624668791405536	0.14112247218529145	0.038767663316656625	2.066644511382229	0.6643165935819763
Neurosynth_TFIDF__abuse	0.0022008216582268415	-3.061702370670033	0.1407455289808231	0.025841744256345934	2.228581782934617	0.6636558481322719
Neurosynth_TFIDF__persistent	0.06030497156967491	-1.878557260609862	0.14047354883360863	0.008328366410242797	2.6384594334427804	0.663614892320195
Neurosynth_TFIDF__self reported	0.6550897433582884	0.446702684429851	0.13944142065148435	0.0005758976087707552	3.442718885967286	0.6625814906084907
Neurosynth_TFIDF__monetary reward	0.005073016305520204	-2.8023604214164473	0.14010731067516602	0.022807705343990507	2.2766404490372425	0.6622317187270444
Neurosynth_TFIDF__behavioral responses	0.0022647279653712432	-3.0531233883801216	0.1397335552057293	0.0295710404745573	2.17578901483709	0.6611962617840692
Neurosynth_TFIDF__administered	0.08098227479522317	1.745014903302291	0.1384536032374355	0.00014039751751050654	3.8074669108560317	0.6610001834759925
Neurosynth_TFIDF__psychiatric	9.09195526633072e-06	4.4377134316673965	0.1375918755211936	5.240800204989765e-06	4.554910038851057	0.6607155441753388
Neurosynth_TFIDF__polymorphism	0.21677331406972422	-1.2351536810011554	0.13911935163949668	0.005355163798247533	2.784855161477876	0.6606684377314777
Neurosynth_TFIDF__correlated negatively	0.0009119221238233887	-3.316378554565587	0.13931470627049958	0.0382637118448764	2.07201854404025	0.6600453423055264
Neurosynth_TFIDF__interpersonal	0.21725281281612535	-1.2338660750570272	0.1384517793829722	0.006141104286029318	2.7401505745560457	0.6590083299689987
Neurosynth_TFIDF__phases	0.9296147316132491	0.0883295772053945	0.13800313810880913	0.001339291656510569	3.207424594882354	0.6587465484836531
Neurosynth_TFIDF__vulnerability	0.6552394731995	0.44649534663838913	0.13748891765838936	0.0009779207022452103	3.2968029925973115	0.6576932414259645
Neurosynth_TFIDF__ffa	0.005286968773180907	-2.7890084367801733	0.13823952812882184	0.02883544439155929	2.1857289113347016	0.6576200898513996
Neurosynth_TFIDF__temporal lobes	0.7915009249539515	0.2643620841772473	0.1372459755877745	0.0013056503432178946	3.21473491312598	0.6569513899412368
Neurosynth_TFIDF__motivation	0.6552394731995	0.44649534663838913	0.1370137942201121	0.0011071529572707465	3.2617793233974415	0.6564820021157163
Neurosynth_TFIDF__paired	0.7915009249539515	0.2643620841772473	0.13675927287994827	0.0014656214088243735	3.181405872223128	0.6557062724528883
Neurosynth_TFIDF__reinforcement	0.09859433976531759	-1.6517067804995536	0.13709503133118023	0.012007234262348935	2.5119316482537823	0.6553392134465078
Neurosynth_TFIDF__unmedicated	0.00539289728487375	-2.7825775644563784	0.13733375376637935	0.03265318577012789	2.136321890857085	0.6553377995703841
Neurosynth_TFIDF__noxious	0.0009847210600432618	-3.294856058505066	0.13725495595146872	0.04837539319173787	1.974055846139315	0.6548954085215044
Neurosynth_TFIDF__disorder ptsd	0.0009847210600432618	-3.294856058505066	0.13725495595146872	0.04837539319173787	1.974055846139315	0.6548954085215044
Neurosynth_TFIDF__inducing	0.002458070673219801	-3.028455756697266	0.13682588370618337	0.04139857918799876	2.0395157676355744	0.6539236713622107
Neurosynth_TFIDF__personality traits	0.00549949724458654	-2.7762200546975926	0.13644598166894475	0.036295484154018134	2.0936016086184184	0.6530709794539181
Neurosynth_TFIDF__stress disorder	0.00549949724458654	-2.7762200546975926	0.13644598166894475	0.036295484154018134	2.0936016086184184	0.6530709794539181
Neurosynth_TFIDF__regulating	0.011270631357127216	-2.53419400544458	0.13610697606155747	0.031432157974911674	2.1515583184124107	0.6523181198942875
Neurosynth_TFIDF__reward	1.7874617266213625e-111	22.435139934282777	0.1296949881685274	1.601917260047225e-13	7.378409412612506	0.6522896503266044
Neurosynth_TFIDF__negative	0.0	inf	0.12486769749482003	5.393856768758157e-20	9.155835929586532	0.6516150174288486
Neurosynth_TFIDF__incentive delay	0.00011338269342707321	-3.860009335278835	0.1360117371141508	0.0798871561918286	1.7513411924931126	0.6514702099741805
Neurosynth_TFIDF__salient	0.013528346384317214	2.4695490679707612	0.13445242160969403	0.00022349378555867584	3.6908638061695265	0.6511495820167768
Neurosynth_TFIDF__needs	0.0003762511927783552	-3.5562045354604552	0.1356243463366027	0.06923195111782675	1.8169031053871798	0.6505859493594025
Neurosynth_TFIDF__nucleus accumbens	0.6559737366760772	0.44547885586265334	0.13471216992238771	0.001984448450146	3.0925499335663043	0.650489603351111
Neurosynth_TFIDF__incentive	0.3044279461491995	-1.0269841105273578	0.13505009966726905	0.00939707272498169	2.597260134036756	0.6504092781438084
Neurosynth_TFIDF__accumbens	0.5279049984243581	0.6312072862842915	0.13456795568414368	0.001661690707579795	3.1448551704766836	0.6502290946990305
Neurosynth_TFIDF__heightened	0.9324033223393375	-0.0848214726655941	0.13470321270465996	0.0037899084750664482	2.8951388539412704	0.6501004668754802
Neurosynth_TFIDF__temporal cortices	0.15185176921039653	-1.4330212338939692	0.1348372715067962	0.01450446889364757	2.4445208693960256	0.6496070403760548
Neurosynth_TFIDF__trauma	0.002587406247663624	-3.0129276151761415	0.13498770022346157	0.05151793968423174	1.9471401078741448	0.6491618557418098
Neurosynth_TFIDF__rewarding	0.038038519895317056	-2.074439415583764	0.1347949266718125	0.025689984366008382	2.2308663339236987	0.6491342230782745
Neurosynth_TFIDF__elevated	0.9324033223393375	-0.0848214726655941	0.1342145637547232	0.004258664832868041	2.8583380119409303	0.6488018084574584
Neurosynth_TFIDF__rostral anterior	0.005714261353381681	-2.7637425027304157	0.13472234697238167	0.044580880259701895	2.0085876675978525	0.6485831247774493
Neurosynth_TFIDF__social	4.166687308188425e-231	32.458075962147596	0.12567826515508668	2.2641269556623343e-16	8.20719658655759	0.6477906927264218
Neurosynth_TFIDF__rated	0.2374691737426958	1.1813362460129149	0.1333921149163888	0.0013056503432178946	3.21473491312598	0.6474418403049517
Neurosynth_TFIDF__mood	0.08243882790489229	1.7367074170725756	0.1331166939286859	0.0007922036525070364	3.355504508367528	0.6470597431427879
Neurosynth_TFIDF__parahippocampal gyrus	9.689527754544927e-06	4.423988283161462	0.1323728526422419	5.4805643296620096e-05	4.034127122929813	0.6468615702224433
Neurosynth_TFIDF__videos	0.005814847359015876	-2.758043420084985	0.13388548614069046	0.04960135929983338	1.9633858279457095	0.6463617829906119
Neurosynth_TFIDF__attenuation	3.276755856772288e-05	-4.153327263027766	0.13409252005222908	0.11283491995688842	1.5855786613846359	0.6463199187613894
Neurosynth_TFIDF__identity	0.6566536824339753	0.4445379711150429	0.1325270510043869	0.0036057492986622535	2.91073913033423	0.6446014985692555
Neurosynth_TFIDF__asd	0.22180871390807028	-1.2217327322900646	0.13285721164263187	0.016983066314629616	2.3870741325551457	0.6444244711868645
Neurosynth_TFIDF__carriers	0.3062172311984629	-1.0231916689047633	0.13275185907662468	0.01450446889364757	2.4445208693960256	0.6442570099158288
Neurosynth_TFIDF__brief	0.011910498724362005	-2.5147850165823042	0.1329207889516445	0.04718807004713446	1.9846082832741565	0.6438841227215475
Neurosynth_TFIDF__learning task	0.03882318130931677	-2.0660561153328554	0.13267073855466235	0.035328759278903166	2.104569954753212	0.6434414595752368
Neurosynth_TFIDF__symptom severity	0.03882318130931677	-2.0660561153328554	0.13267073855466235	0.035328759278903166	2.104569954753212	0.6434414595752368
Neurosynth_TFIDF__parahippocampus	0.0001364011289370318	-3.814604644514703	0.1327799484167422	0.1072311195978112	1.610764232839425	0.6429122369486688
Neurosynth_TFIDF__stimuli	0.0	inf	0.11490668560012848	1.392152464244168e-24	10.234288110454196	0.6424008803607455
Neurosynth_TFIDF__cortex ofc	0.9324033223393375	-0.0848214726655941	0.13185197681100475	0.0071071996767987314	2.691779128011356	0.6423828872381632
Neurosynth_TFIDF__ptsd	0.006017534446668363	-2.746824393462906	0.13225932318843453	0.05978729761749609	1.882358934560038	0.6419635178110688
Neurosynth_TFIDF__temporal lobe	5.245531574373991e-41	13.410540237394581	0.1284270016530903	3.333891604023486e-08	5.522931804941901	0.6418130647468308
Neurosynth_TFIDF__ventral striatum	3.324042228178144e-11	6.63145040853474	0.12970747996284362	1.6112895296801862e-05	4.312897332519652	0.6409231768614756
Neurosynth_TFIDF__experimentally	3.869044577871054e-05	-4.115163860446094	0.13184807357187378	0.13389830886725237	1.4989048852160671	0.6402489026096184
Neurosynth_TFIDF__recognize	0.0004480626218696983	-3.510026152876494	0.13167198752574547	0.10201500402867786	1.6351624188521074	0.6399968930739448
Neurosynth_TFIDF__circuit	0.0007836899556931869	3.358491979084572	0.12965756755141053	0.000482388415217525	3.490349951579642	0.6384622087007664
Neurosynth_TFIDF__temporal pole	0.5302577333068113	-0.6276126293555312	0.13054166960031918	0.015809654580705757	2.41328033244816	0.6383657692480561
Neurosynth_TFIDF__gene	0.6574472639014453	0.4434403387089863	0.13004669373250277	0.006632602144189796	2.7147489861573955	0.6376696468644374
Neurosynth_TFIDF__responding	0.05559617322476173	1.9141877280752073	0.12967723619091073	0.0018616861006513334	3.1114537878878803	0.6375611308727575
Neurosynth_TFIDF__midbrain	0.7930807914476512	0.2623121553364822	0.1300497690257667	0.007693305834212887	2.6652414759923837	0.6375603239087166
